Material,Imbalance,Pawns,Knights,Bishops,Rooks,Queens,Mobility,King safety,Threats,Passed,Space,Winnable,position_id
0.049999999999999996,0.0,0.05,0.0,-0.14500000000000002,0.10500000000000001,0.0,-0.055,0.065,0.065,0.0,0.0,0.03,8d5b84a4_4
-0.12,0.0,0.05,0.0,-0.215,0.10500000000000001,-0.10500000000000001,-0.03,0.14,0.01,0.0,-0.02,0.03,8d5b84a4_5_rand4
-0.06500000000000002,0.0,0.09,0.07,0.04,-0.13,0.0,0.12000000000000001,0.10500000000000001,-0.185,0.0,0.015,0.045,14eee804_0
-0.11499999999999999,0.0,0.09,0.07,0.04,-0.13,0.0,-0.05,0.07,-0.05500000000000001,0.0,0.015,0.045,14eee804_1_rand1
-0.01999999999999999,0.0,0.0,0.02,-0.019999999999999997,-0.13,0.0,0.21000000000000002,0.12000000000000001,-0.32,0.0,0.0,0.045,14eee804_2
-0.11,0.0,0.0,0.0,0.085,-0.15000000000000002,0.0,0.11499999999999999,0.21500000000000002,-0.43500000000000005,0.0,0.0,0.045,14eee804_3_rand1
-0.025,0.0,0.1,0.07,-0.005000000000000001,0.0,0.10500000000000001,0.14500000000000002,0.055,0.16999999999999998,0.0,-0.02,-0.01,14eee804_4
-0.19,0.10500000000000001,0.055,-0.1,0.245,0.125,0.0,-0.215,-0.215,0.28,0.0,-0.05,-0.01,14eee804_5
0.024999999999999994,0.0,-0.14500000000000002,0.0,0.0,0.10500000000000001,0.0,0.0,-0.045000000000000005,-0.08,0.185,0.0,0.03,14eee804_6
0.08,0.0,-0.12,0.0,0.0,0.125,0.0,0.035,0.15,-0.235,-0.020000000000000004,0.0,0.07,14eee804_7
-0.16499999999999998,0.0,0.075,0.0,0.0,-0.07,0.0,-0.015,-0.64,0.065,-1.185,0.0,0.615,14eee804_8
-0.16,0.0,0.075,0.0,0.0,0.0,0.0,-0.015,-0.44,0.0,-1.185,0.0,0.62,14eee804_9_rand5
-0.31499999999999995,0.0,0.075,0.0,0.0,-0.07,0.0,-0.015,-0.27,0.065,-1.0899999999999999,0.0,0.59,14eee804_10
0.39,-0.155,-0.09000000000000001,0.095,-0.16999999999999998,-0.10500000000000001,0.0,-0.015,0.26,0.08499999999999999,0.0,0.045,0.02,e27b6e75_0
0.44500000000000006,-0.155,-0.165,0.12000000000000001,-0.235,-0.125,-0.10500000000000001,-0.155,-0.010000000000000002,0.15000000000000002,0.0,0.04,-0.045,e27b6e75_1
0.45999999999999996,-0.155,-0.135,0.12000000000000001,-0.28,-0.10500000000000001,0.0,-0.155,-0.045000000000000005,0.305,0.0,0.04,-0.045,e27b6e75_2_rand2
0.4,-0.155,-0.165,0.12000000000000001,-0.235,-0.15,0.0,0.035,-0.08,0.275,0.0,0.08,0.045,e27b6e75_3
0.715,-0.065,-0.085,0.12000000000000001,-0.305,-0.15,0.0,0.25,-0.41000000000000003,-1.07,0.0,0.045,-0.03,e27b6e75_4_rand3
0.3,-0.13,0.115,0.07,-0.11499999999999999,0.015,0.0,0.155,0.1,-0.02,0.0,0.0,0.06,e27b6e75_5
0.24,-0.11,-0.08,0.07,-0.21999999999999997,-0.07,0.0,0.24,-0.09,0.28,0.07,0.0,0.04,e27b6e75_6
0.27,-0.11,-0.08,0.07,-0.195,-0.07,0.0,0.19,-0.1,0.495,0.115,0.0,0.04,e27b6e75_7_rand1
,,,,,,,,,,,,,e27b6e75_8
-0.7,0.155,-0.06,0.0,-0.135,-0.055,0.0,0.11,-0.175,-0.009999999999999998,1.025,0.0,0.035,e27b6e75_9
1.87,0.02,-0.1,0.0,-0.05500000000000001,0.0,0.0,0.08499999999999999,-0.305,-0.155,-1.165,0.0,0.04,e27b6e75_10
,,,,,,,,,,,,,e27b6e75_11
-5.27,-0.025,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185,e27b6e75_12_rand5
0.075,-0.03,0.31,-0.07,0.09,0.035,0.0,0.315,0.02,-0.04,0.505,0.035,0.045,0efdec6c_0
-0.16999999999999998,-0.045,-0.07,0.125,0.33,-0.015,0.0,-0.055,0.02,0.009999999999999998,0.0,0.095,0.055,5a53bc1b_0
-0.11499999999999999,-0.065,-0.175,0.045000000000000005,0.325,-0.015,0.0,-0.19,0.11000000000000001,0.09,0.0,0.1,0.02,5a53bc1b_1
-2.3899999999999997,-0.47,-0.175,0.0,0.43500000000000005,-0.015,0.0,-0.275,0.275,0.67,0.0,0.07,-0.02,5a53bc1b_2
0.195,0.0,-0.175,-0.05,0.255,-0.015,0.0,-0.16999999999999998,0.305,-0.38,0.0,0.09,-0.02,5a53bc1b_3
0.375,-0.08,-0.225,-0.05,0.14500000000000002,0.0,0.0,0.05500000000000001,-0.19,-0.345,-0.045,0.0,0.025,5a53bc1b_4
-5.390000000000001,-0.30000000000000004,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,5a53bc1b_5
-7.88,-0.43,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,5a53bc1b_6
0.10499999999999998,0.0,-0.045000000000000005,0.12,0.11499999999999999,-0.095,0.0,0.315,-0.035,-0.035,0.0,0.125,0.08,b76abda7_0
-0.36,-0.16,0.14500000000000002,0.2,0.14500000000000002,-0.095,0.0,0.265,-0.055,-0.29500000000000004,-0.08,-0.01,0.075,b76abda7_1_rand5
-0.10999999999999999,-0.155,0.27,0.049999999999999996,0.13,-0.015,0.0,-0.28,0.09,0.385,0.0,0.0,-0.005,b76abda7_2
-0.21500000000000002,-0.155,0.27,0.05,0.19,-0.06,0.0,-0.035,0.125,0.21,0.0,0.0,-0.005,b76abda7_3_rand5
0.345,-0.10500000000000001,0.15500000000000003,-0.08,0.20500000000000002,-0.105,0.0,-0.175,-0.34500000000000003,-0.1,0.0,0.0,0.02,b76abda7_4
0.13,0.0,-0.04,0.0,-0.015,0.0,0.0,0.03,0.09,-0.19,0.0,0.06,-0.055,f5ce2725_0
0.5800000000000001,0.16,-0.135,0.0,-0.135,0.0,0.0,0.07500000000000001,0.12000000000000001,-0.175,0.0,0.075,0.04,f5ce2725_1
0.05,0.0,0.0,0.07,0.16,-0.06999999999999999,0.0,-0.18,-0.005,-0.07500000000000001,0.0,0.0,0.045,f5ce2725_2
0.28,0.0,-0.03,0.0,0.12000000000000001,0.02,0.0,0.34500000000000003,0.045,-0.165,0.0,0.015,0.02,f5ce2725_3
0.345,0.0,-0.03,0.0,0.05,0.02,0.0,0.415,0.095,-0.3,0.0,0.015,0.02,f5ce2725_4
0.255,0.0,-0.08,-0.1,0.030000000000000002,0.10500000000000001,0.0,0.105,0.125,-0.375,0.0,0.015,0.02,f5ce2725_5
0.22000000000000003,0.0,-0.08,-0.1,-0.025,0.10500000000000001,0.0,-0.065,0.06999999999999999,-0.035,0.0,-0.015,-0.02,f5ce2725_6
-0.24,0.0,0.08499999999999999,-0.02,0.015,-0.02,0.0,-0.02,0.05,0.065,0.0,0.02,-0.055,349e4caf_0
0.21999999999999997,0.08,0.065,-0.12,-0.015,0.105,0.0,-0.045,0.095,0.235,0.20500000000000002,0.04,-0.015,349e4caf_1
-0.305,0.0,0.1,-0.17,0.0,0.08,0.0,-0.07500000000000001,0.05,0.11,0.12,-0.005,0.015,349e4caf_2
-0.03,0.0,0.030000000000000002,-0.02,0.0,0.15,0.0,0.049999999999999996,-0.125,0.045,0.12,0.015,-0.03,349e4caf_3_rand5
,,,,,,,,,,,,,349e4caf_4
0.10500000000000001,0.0,-0.030000000000000002,-0.02,0.035,0.10500000000000001,0.0,0.17,-0.01,-0.15000000000000002,0.0,0.0,-0.01,a7392ade_0
0.6950000000000001,0.049999999999999996,-0.075,0.05,-0.1,-0.14,0.0,0.295,0.02,0.16,0.185,0.0,-0.015,a7392ade_1
0.595,0.049999999999999996,-0.10500000000000001,0.08,-0.1,-0.14,0.0,0.335,0.045,-0.0049999999999999975,0.185,0.0,-0.015,a7392ade_2_rand4
0.615,0.049999999999999996,-0.075,0.05,-0.21000000000000002,-0.14,0.0,0.04,-0.09,-0.085,0.915,0.0,-0.015,a7392ade_3
0.32,-0.045,-0.04,0.15,-0.22500000000000003,-0.14,0.0,0.21500000000000002,0.055,-0.405,0.88,0.0,-0.02,a7392ade_4_rand4
0.325,0.035,-0.075,0.02,-0.265,-0.08,0.0,0.13,-0.02,0.01,0.915,0.0,-0.005,a7392ade_5
0.14,0.0,-0.03,0.1,0.115,-0.06999999999999999,0.0,-0.009999999999999998,0.045000000000000005,-0.05500000000000001,0.0,0.0,0.045,6840fa7a_0
0.085,0.0,0.004999999999999999,-0.02,-0.04,-0.015,0.0,-0.13,-0.18,0.195,0.0,0.0,0.035,6840fa7a_1
0.045,0.0,0.04,0.02,0.0,-0.07,0.0,0.05500000000000001,-0.15000000000000002,0.035,0.0,0.0,0.045,6840fa7a_2
-0.44,-0.1,-0.085,-0.08,0.0,0.07,0.0,0.16,-0.72,0.105,-0.10500000000000001,0.0,0.07,6840fa7a_3
0.03,0.0,-0.025,-0.15,0.0,-0.07,0.0,0.12,-0.48500000000000004,-0.22000000000000003,0.13,0.0,0.065,6840fa7a_4
-0.065,0.0,-0.07,-0.15000000000000002,0.0,-0.115,0.0,0.095,-1.9100000000000001,-0.16,0.315,0.0,0.05,6840fa7a_5
-0.27999999999999997,0.0,-0.07,-0.14500000000000002,0.0,-0.115,0.0,0.045,-2.07,-0.13999999999999999,0.315,0.0,-0.05,6840fa7a_6_rand1
-0.020000000000000004,0.0,0.025,0.0,0.0,-0.035,0.0,-0.03,-0.21000000000000002,0.295,0.0,0.0,-0.055,6840fa7a_7
,,,,,,,,,,,,,6840fa7a_8_rand1
0.35000000000000003,0.03,0.1,0.0,0.0,-0.125,0.0,-0.095,-0.13,0.39,0.0,0.0,-0.035,6840fa7a_9
0.7999999999999999,0.05,0.060000000000000005,0.0,0.0,-0.125,0.0,-0.04,0.28500000000000003,0.0,0.145,0.0,-0.065,6840fa7a_10
-0.11,0.0,-0.01,-0.05,0.01,0.0,0.0,-0.21500000000000002,-0.035,0.175,0.0,0.02,-0.055,a2395767_0
-0.63,-0.16,0.15500000000000003,-0.05,0.205,0.06,0.0,-0.29000000000000004,-0.125,-0.05,0.0,-0.045,-0.04,a2395767_1
-0.19,0.0,0.03,-0.05,0.060000000000000005,0.125,0.0,-0.105,-0.05500000000000001,0.15500000000000003,0.0,0.015,-0.02,a2395767_2
0.04,0.07,0.005,0.1,-0.3,-0.10500000000000001,0.0,-0.145,0.01,0.09,0.0,0.01,-0.02,a2395767_3
0.17,0.07,0.005,0.07,-0.28500000000000003,-0.10500000000000001,0.0,0.115,-0.004999999999999999,0.04,0.0,0.025,-0.045,a2395767_4_rand4
0.115,0.0,0.02,0.030000000000000002,0.0,0.10500000000000001,0.0,0.12,0.045,0.12,0.0,0.0,0.06,a2395767_5
0.035,0.0,0.02,0.0,0.0,0.10500000000000001,0.0,0.085,0.04,0.12,0.0,0.0,-0.045,a2395767_6_rand2
-0.07499999999999998,0.0,0.004999999999999999,0.02,-0.305,0.06999999999999999,0.0,-0.315,-0.035,-0.019999999999999997,0.0,0.045,-0.045,13bdf942_0
-0.034999999999999996,0.0,-0.08,0.02,-0.04,0.0,0.10500000000000001,0.1,0.16,-0.035,0.0,0.125,0.055,f9c65c03_0
-0.0050000000000000044,0.0,-0.08,-0.030000000000000002,-0.26,0.0,0.10500000000000001,0.215,0.03,0.375,0.0,0.125,0.055,f9c65c03_1_rand5
0.17,0.0,-0.125,-0.07,0.125,-0.02,0.0,0.42500000000000004,0.155,-0.02,0.0,0.11,0.06,f9c65c03_2
-0.15,0.155,-0.125,0.07,0.275,-0.115,0.0,-0.175,0.20500000000000002,0.039999999999999994,0.0,0.06,0.11,f9c65c03_3
-0.6799999999999999,0.07,-0.06,0.02,0.245,0.125,0.0,0.019999999999999997,0.10500000000000001,0.09,-0.12000000000000001,0.0,-0.085,f9c65c03_4
-0.44499999999999995,0.010000000000000002,-0.06,0.045000000000000005,0.05,-0.02,0.0,-0.10500000000000001,0.025,-0.055,-0.195,0.0,-0.145,f9c65c03_5
-0.34,0.010000000000000002,-0.009999999999999998,0.045000000000000005,0.2,-0.02,0.0,-0.12,-0.07500000000000001,0.575,-0.18,0.0,0.155,f9c65c03_6_rand4
0.27,0.0,-0.065,0.05,0.07,0.0,0.0,0.43,0.015,-0.215,0.0,0.085,0.055,2ac3b400_0
0.12000000000000001,0.0,-0.11,-0.030000000000000002,-0.05,0.105,0.0,-0.22999999999999998,0.08499999999999999,-0.25,0.0,0.03,-0.02,2ac3b400_1
0.08499999999999999,0.0,-0.03,-0.030000000000000002,-0.1,0.105,-0.10500000000000001,0.015,0.105,-0.045000000000000005,0.0,0.025,-0.02,2ac3b400_2
0.495,0.11,0.015000000000000001,-0.05500000000000001,-0.075,0.07,0.0,-0.060000000000000005,-0.105,0.055,0.0,0.005,-0.03,2ac3b400_3
-2.1950000000000003,-0.07,-0.04,-0.07,0.14,0.0,0.0,-0.21000000000000002,-0.31000000000000005,0.61,0.12,0.0,0.19,2ac3b400_4
-0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.035,0.0,0.0,-0.08,2ac3b400_5
0.47000000000000003,0.0,0.07500000000000001,0.1,0.0,0.0,0.0,0.07,0.14500000000000002,0.02,0.0,0.0,-0.05,2ac3b400_6
0.03,0.0,-0.07500000000000001,0.07,-0.025,-0.06999999999999999,0.0,0.31,0.12,-0.019999999999999997,0.0,0.15,0.08,e4deda42_0
-0.275,0.0,-0.065,0.030000000000000002,0.08500000000000002,-0.055,0.0,0.025,0.09,-0.175,0.0,0.15,-0.08,e4deda42_1_rand4
0.195,0.0,-0.075,0.08,0.07500000000000001,0.02,0.0,0.385,0.08,-0.04,0.0,0.11,0.055,e4deda42_2
0.265,0.0,-0.095,0.08,0.095,0.02,0.0,0.525,0.08,-0.02,0.0,0.09,0.055,e4deda42_3
0.075,-0.03,0.16499999999999998,-0.1,0.13999999999999999,0.06,0.0,0.43999999999999995,0.045,-0.28,0.0,0.035,0.02,e4deda42_4
0.715,0.07500000000000001,0.115,0.0,0.034999999999999996,-0.02,0.0,0.305,0.555,0.010000000000000002,0.0,0.02,-0.06,e4deda42_5
4.415,-0.085,0.115,0.0,0.11,0.08499999999999999,0.0,0.815,1.135,0.0,0.0,0.0,-0.275,e4deda42_6_rand3
1.185,0.18,0.11499999999999999,0.0,-0.11000000000000001,-0.02,0.0,0.10500000000000001,0.13,0.135,0.03,0.0,-0.17,e4deda42_7
1.1300000000000001,0.18,0.11499999999999999,0.0,-0.065,0.0,0.0,0.12,0.11,-0.51,0.095,0.0,-0.13,e4deda42_8_rand3
0.845,0.16,0.02,0.0,0.005,0.0,0.0,-0.07,-0.015000000000000003,-0.04,1.605,0.0,-0.9,e4deda42_9
0.85,0.16,0.02,0.0,0.01,0.0,0.0,0.0,-0.045,-0.175,0.445,0.0,-0.555,e4deda42_10
-0.215,-0.065,-0.125,-0.15000000000000002,0.085,0.035,0.10500000000000001,-0.0049999999999999975,-0.01,-0.175,0.0,0.075,-0.02,0599b3ea_0
-0.0050000000000000044,-0.03,-0.05,0.0,0.04999999999999999,0.015,0.0,0.030000000000000002,0.08,-0.195,0.0,0.05,0.02,0599b3ea_1
-0.5700000000000001,-0.15000000000000002,0.33999999999999997,0.025,0.44,0.065,0.10500000000000001,0.52,-0.01,0.075,0.16,0.055,-0.01,0599b3ea_2
0.44499999999999995,-0.03,0.10500000000000001,0.02,0.195,0.0,0.0,-0.1,0.23,0.38,0.125,0.0,-0.27999999999999997,0599b3ea_3
0.47,-0.03,0.10500000000000001,0.02,0.195,0.0,0.0,0.255,0.47,0.28,0.125,0.0,-0.31,0599b3ea_4_rand1
0.755,0.07,-0.035,-0.02,-0.075,-0.015,0.0,-0.055,0.195,-0.28,0.0,0.01,0.015,9aa8e73d_0
2.015,-0.27,-0.035,-0.02,-0.004999999999999999,0.10500000000000001,-0.10500000000000001,-0.37,-0.14500000000000002,-0.5,0.0,0.0,0.015,9aa8e73d_1
-0.43000000000000005,-0.5700000000000001,-0.035,0.07,-0.004999999999999999,0.10500000000000001,0.10500000000000001,-0.45,-1.185,-0.53,0.0,0.0,-0.015,9aa8e73d_2
-1.65,-0.22,-0.035,0.07,0.0,0.0,0.0,-0.045000000000000005,-0.55,0.375,0.0,0.0,-0.015,9aa8e73d_3
,,,,,,,,,,,,,9aa8e73d_4
-2.515,-0.245,-0.05,0.05,0.0,0.0,0.0,-0.055,0.45,-0.21500000000000002,0.0,0.0,0.005,9aa8e73d_5_rand2
-1.275,-0.095,-0.045,0.02,0.0,0.0,0.0,-0.07,-3.3499999999999996,0.0,0.22999999999999998,0.0,0.205,9aa8e73d_6
-1.9,-0.095,0.03,0.02,0.0,0.0,0.0,-0.16,-2.745,0.0,0.0,0.0,0.73,9aa8e73d_7
,,,,,,,,,,,,,9aa8e73d_8
,,,,,,,,,,,,,9aa8e73d_9
0.3,0.14500000000000002,0.06999999999999999,-0.05,-0.095,0.0,0.0,0.095,0.09999999999999999,0.16,0.0,0.045,0.005,de298550_0
0.16999999999999998,0.12,0.06999999999999999,-0.02,0.035,0.02,0.10500000000000001,0.1,-0.01,0.28,0.0,0.035,0.005,de298550_1
0.39,0.095,0.04,0.0,0.09,0.02,0.10500000000000001,0.125,-0.07,0.15000000000000002,0.0,0.025,0.005,de298550_2
0.42,0.095,0.02,0.0,-0.05,0.08,0.0,0.07,0.12000000000000001,0.095,0.0,0.03,0.005,de298550_3
0.34,0.23,0.02,-0.07,0.065,0.07,0.0,-0.18,0.045,-0.23,0.0,0.03,0.005,de298550_4
0.34500000000000003,0.23,0.060000000000000005,-0.07,0.08,0.135,0.0,-0.185,0.055,-0.115,0.0,0.03,0.005,de298550_5
0.33499999999999996,0.23,0.060000000000000005,-0.07,0.08,0.16999999999999998,0.0,-0.22999999999999998,0.004999999999999999,0.8500000000000001,0.0,0.03,0.005,de298550_6_rand1
2.5149999999999997,0.26,0.09,-0.12,0.0,0.08,0.0,0.255,0.255,0.26,-0.025,0.0,-0.04,de298550_7
2.75,0.24,0.05,-0.05,0.0,0.0,0.0,0.045,0.02,0.0,0.0,0.0,-0.42000000000000004,de298550_8
2.8049999999999997,0.24,0.075,0.1,0.0,0.0,0.0,0.01,0.725,0.0,0.0,0.0,-0.44499999999999995,de298550_9_rand2
-0.010000000000000009,0.08499999999999999,-0.09000000000000001,0.1,-0.07500000000000001,-0.06999999999999999,0.0,0.12000000000000001,-0.065,0.265,0.0,0.05,0.015,16f4f59c_0
0.5449999999999999,-0.065,0.2,0.07,-0.41,0.125,0.0,0.185,0.165,0.44499999999999995,0.0,0.0,-0.01,16f4f59c_1
0.235,-0.065,0.2,0.07,-0.515,0.125,0.0,0.1,0.08,0.355,0.0,0.0,0.0,16f4f59c_2
0.905,-0.07,0.1,0.07,-0.03,0.10500000000000001,0.0,0.4,0.13,0.225,0.0,0.0,-0.015,16f4f59c_3
2.55,0.515,-0.02,-0.02,-0.195,0.0,0.0,0.02,-0.03,0.145,0.0,0.1,0.055,c0260d67_0
2.4850000000000003,0.515,-0.02,-0.02,-0.205,0.0,0.0,-0.045,-0.03,0.475,0.0,0.1,0.055,c0260d67_1_rand1
0.155,0.14,-0.245,0.05,-0.19,-0.16999999999999998,0.0,-0.19999999999999998,-0.125,-0.045000000000000005,0.045,0.0,0.0,c0260d67_2
0.11,0.14,-0.245,0.030000000000000002,-0.25,-0.135,0.0,-0.10500000000000001,-0.125,0.095,0.045,0.0,-0.015,c0260d67_3
3.645,-0.095,-0.11,0.0,-0.14500000000000002,0.02,0.0,-0.015000000000000003,-0.035,0.155,-0.33499999999999996,0.0,0.04,c0260d67_4
3.6550000000000002,-0.095,-0.095,0.0,-0.055,0.02,0.0,-0.0049999999999999975,0.009999999999999998,0.515,-0.33499999999999996,0.0,0.04,c0260d67_5_rand3
0.01999999999999999,0.0,-0.11,0.0,-0.14500000000000002,-0.08,0.0,-0.46,-0.16,-0.075,-0.33499999999999996,0.0,-0.04,c0260d67_6
-1.385,-0.035,-0.060000000000000005,0.0,0.115,-0.035,0.0,-0.015000000000000003,0.73,0.37,0.025,0.0,-0.03,c0260d67_7
-1.505,-0.025,0.575,0.0,0.105,0.07,0.0,-0.235,-1.275,0.195,0.7749999999999999,0.0,0.05,c0260d67_8
0.11499999999999999,0.0,-0.04,0.02,0.06999999999999999,0.0,0.0,-0.16999999999999998,0.08,-0.155,0.0,0.02,0.055,53fba853_0
0.25,0.0,-0.03,0.05,0.065,0.04,0.10500000000000001,0.62,-0.05,-0.32,0.0,0.02,-0.01,53fba853_1
0.255,0.0,-0.03,0.05,0.025,-0.08,0.10500000000000001,0.51,0.08,-0.01,0.0,0.02,-0.01,53fba853_2
0.125,0.0,0.01,0.1,-0.04,-0.125,0.0,0.275,-0.019999999999999997,0.625,0.0,0.02,-0.01,53fba853_3_rand4
-0.01,0.0,-0.01,0.0,0.01,0.0,0.0,0.485,0.055,-0.04,0.0,0.06,0.055,decdcad6_0
-0.42500000000000004,-0.16,-0.005,0.0,0.0,0.0,0.0,0.56,0.08,-0.25,0.0,-0.005,-0.04,decdcad6_1_rand3
0.01,0.0,-0.049999999999999996,0.0,0.015,0.095,0.0,0.295,-0.015,-0.04,0.0,0.045,0.055,decdcad6_2
-0.009999999999999995,0.0,-0.02,-0.02,0.0,0.185,0.0,0.45,0.28,-0.05500000000000001,0.0,0.06,0.08,decdcad6_3_rand4
0.12,0.0,-0.06,-0.05,-0.1,0.095,0.0,0.305,-0.02,-0.245,0.0,0.0,0.055,decdcad6_4
-0.08,0.0,0.0,-0.07,0.18,0.0,0.0,0.325,0.055,-0.095,0.0,0.0,0.02,decdcad6_5
0.505,0.06,0.024999999999999998,-0.1,0.16,0.0,-0.10500000000000001,0.17,0.02,-0.35,0.0,0.02,0.005,decdcad6_6
0.47,0.06,0.015000000000000001,-0.1,0.16499999999999998,0.0,-0.10500000000000001,0.195,0.02,-0.64,0.0,0.02,0.005,decdcad6_7
0.30000000000000004,0.06,0.019999999999999997,-0.12000000000000001,0.13,0.0,-0.10500000000000001,-0.56,-0.21,-0.045,0.0,0.02,-0.005,decdcad6_8_rand5
0.54,0.095,-0.055,0.0,0.155,0.06,0.0,0.08,0.2,-0.04,0.0,0.0,0.01,decdcad6_9
0.505,0.08499999999999999,0.005,0.0,0.25,0.0,0.0,-0.02,0.16999999999999998,-0.04,0.19,0.0,-0.375,decdcad6_10
0.41500000000000004,0.08499999999999999,0.005,0.0,0.125,0.0,0.0,0.0,-0.11,-0.060000000000000005,0.19,0.0,-0.31,decdcad6_11_rand3
0.47,0.08499999999999999,0.005,0.0,0.25,0.0,0.0,0.02,-0.095,-0.060000000000000005,0.19,0.0,-0.36,decdcad6_12
0.39,0.08499999999999999,0.005,0.0,0.075,0.0,0.0,0.04,-0.15,-0.02,0.24000000000000002,0.0,-0.38,decdcad6_13
-0.125,-0.08,-0.055,0.045000000000000005,-0.21000000000000002,0.0,0.10500000000000001,-0.034999999999999996,0.11499999999999999,0.02,0.0,-0.02,-0.04,f952349c_0
-0.215,-0.08,-0.135,-0.02,-0.07,0.0,0.0,-0.05,0.165,-0.035,-0.08499999999999999,0.015,-0.05,f952349c_1
-0.16499999999999998,-0.05,-0.005000000000000001,0.07,0.04,0.10500000000000001,0.0,0.08,0.09,-0.06,-0.08499999999999999,0.01,-0.02,f952349c_2
-0.835,-0.14500000000000002,-0.12,-0.02,0.02,0.10500000000000001,-0.10500000000000001,-0.25,-0.41500000000000004,-0.06,-0.185,-0.06,-0.015,f952349c_3_rand5
-0.185,-0.05,0.035,0.14,0.015,0.10500000000000001,0.0,0.05,0.08,-0.155,-0.08499999999999999,0.05,-0.02,f952349c_4
-1.8050000000000002,0.455,-0.0050000000000000044,0.025,0.30500000000000005,0.12000000000000001,0.0,-0.135,0.6900000000000001,0.34,-0.185,0.0,-0.03,f952349c_5
-0.86,0.315,-0.075,0.045000000000000005,0.095,-0.055,0.0,-0.065,-0.07,-0.235,0.0,0.0,0.025,f952349c_6
-1.435,0.08,0.0,0.0,0.0,-0.10500000000000001,0.0,-0.24000000000000002,0.0,0.175,0.004999999999999999,0.0,0.56,f952349c_7
0.24500000000000002,0.0,-0.06,-0.18,-0.045,0.095,0.0,0.485,0.09,-0.23500000000000001,0.0,0.025,0.06,fa961b6e_0
0.044999999999999984,0.0,-0.08,-0.12000000000000001,-0.060000000000000005,0.095,0.0,0.495,0.07,-0.30000000000000004,0.0,0.025,0.06,fa961b6e_1_rand4
0.16,0.0,-0.02,-0.18,-0.095,0.095,0.0,0.495,0.005,-0.095,0.0,0.06,0.06,fa961b6e_2
0.14500000000000002,0.0,-0.02,-0.1,-0.095,0.12000000000000001,-0.10500000000000001,0.54,0.03,-0.28500000000000003,0.0,0.06,0.06,fa961b6e_3
-0.05,0.0,-0.05,-0.07,0.09999999999999999,0.0,-0.10500000000000001,0.28500000000000003,0.065,0.21,0.0,0.07,0.035,fa961b6e_4
0.07,0.0,-0.08,-0.07,-0.075,0.02,0.0,-0.045,-0.06,-0.16999999999999998,0.0,0.035,-0.02,68a444ed_0
0.05,0.0,-0.08,-0.07,-0.075,-0.015,0.0,-0.01,-0.06,-0.16999999999999998,0.0,0.035,-0.02,68a444ed_1
0.06,0.0,-0.09000000000000001,-0.07,-0.09,-0.015,0.0,-0.01,-0.085,-0.16999999999999998,0.0,0.035,-0.02,68a444ed_2_rand1
-0.065,0.0,-0.125,-0.02,0.02,-0.015,0.0,0.2,-0.015,0.045000000000000005,0.125,0.055,0.025,68a444ed_3
-2.5949999999999998,-0.345,-0.125,0.08,-0.055,0.02,0.0,0.205,-0.07,0.485,0.125,0.01,-0.025,68a444ed_4_rand4
0.0,0.0,-0.125,-0.07,0.02,-0.015,0.0,0.2,0.065,0.0,0.125,0.055,0.025,68a444ed_5
2.05,0.345,-0.125,-0.14500000000000002,-0.02,-0.015,0.0,0.29000000000000004,0.34500000000000003,-0.33499999999999996,0.125,0.075,0.025,68a444ed_6
-0.1,0.0,-0.15000000000000002,0.0,-0.065,-0.015,0.0,0.295,0.125,-0.045,0.125,0.055,0.025,68a444ed_7
0.015,0.0,-0.15000000000000002,0.0,-0.04,-0.035,0.0,0.28500000000000003,0.325,-0.024999999999999994,0.15,0.055,0.015,68a444ed_8_rand2
-1.12,-0.07,-0.020000000000000004,0.0,0.0,0.08,0.0,0.095,0.66,-0.4,0.020000000000000004,0.0,0.075,68a444ed_9
-0.030000000000000002,0.0,0.049999999999999996,0.05,0.11,0.0,0.0,-0.045,-0.065,0.14,0.0,0.0,0.055,6da36f93_0
-0.034999999999999996,0.0,-0.05,0.05,0.075,0.0,0.0,-0.06,-0.145,-0.08,0.0,0.0,-0.055,6da36f93_1_rand2
0.095,0.065,0.06,0.1,-0.2,0.0,-0.10500000000000001,-0.015,-0.12,-0.235,0.0,0.03,-0.02,6da36f93_2
-0.005,0.0,0.0,0.0,-0.015,0.0,0.0,0.125,0.05,0.035,0.0,0.02,0.055,588c2807_0
-0.165,0.0,0.0,0.05,0.05,-0.06999999999999999,0.0,0.08,-0.1,0.035,0.0,0.02,0.08,588c2807_1
0.325,0.0,-0.055,-0.04,0.135,0.02,0.0,0.435,-0.035,-0.16,0.0,0.04,0.055,588c2807_2
0.355,0.0,0.065,0.02,0.02,0.0,0.0,0.375,-0.024999999999999998,-0.15,0.0,0.085,0.055,588c2807_3
0.58,-0.01,-0.375,0.13,-0.27999999999999997,0.015,0.10500000000000001,-0.024999999999999998,0.575,-0.019999999999999997,0.23500000000000001,0.035,0.01,588c2807_4
0.86,-0.01,-0.43,0.18,-0.315,0.035,0.0,0.185,0.355,-0.385,0.18,0.08,0.02,588c2807_5_rand5
